Date,Open,High,Low,Close,Adj Close,Volume
2006-12-13,5.834518,6.243580,5.769929,5.920637,5.645467,6278368
2006-12-14,5.920637,5.920637,5.597693,5.812989,5.542821,5927433
2006-12-15,5.802224,5.931401,5.769929,5.877577,5.604408,473362
2006-12-18,5.888342,5.952931,5.812989,5.877577,5.604408,447816
2006-12-19,5.726870,5.952931,5.726870,5.812989,5.542821,399450
2006-12-20,5.877577,5.877577,5.812989,5.812989,5.542821,1351628
2006-12-21,5.812989,5.985225,5.802224,5.985225,5.707052,2719513
2006-12-22,5.985225,6.189756,5.845283,6.006755,5.727582,1323759
2006-12-27,5.834518,6.297404,5.705341,6.265110,5.973929,1630616
2006-12-28,6.297404,6.297404,6.125168,6.178992,5.891813,1645762
2006-12-29,6.222051,6.415817,6.146697,6.415817,6.117632,1969382
2007-01-02,6.405052,6.405052,6.157462,6.222051,5.932872,308069
2007-01-03,6.222051,6.318934,6.211286,6.243580,5.953401,1093843
2007-01-04,6.222051,6.232816,6.028285,6.125168,5.840491,1356272
2007-01-05,6.135933,6.200521,5.963696,5.995990,5.717317,462851
2007-01-08,5.995990,5.995990,5.920637,5.920637,5.645467,750130
2007-01-09,5.942166,5.974461,5.899107,5.909872,5.635201,657536
2007-01-10,5.909872,5.920637,5.769929,5.769929,5.501762,1161192
2007-01-11,5.705341,5.823753,5.705341,5.748400,5.481234,977724
2007-01-12,5.705341,5.909872,5.705341,5.834518,5.563349,1021747
2007-01-15,5.856048,6.222051,5.856048,6.157462,5.871284,1284279
2007-01-16,6.157462,6.157462,5.942166,6.049814,5.768640,1151903
2007-01-17,6.049814,6.125168,6.028285,6.082109,5.799434,366936
2007-01-18,6.125168,6.211286,6.060579,6.189756,5.902078,1134029
2007-01-19,6.135933,6.189756,6.114403,6.189756,5.902078,715294
2007-01-22,6.351228,6.351228,6.135933,6.211286,5.922607,1417119
2007-01-23,6.211286,6.254345,6.028285,6.092873,5.809698,164889
2007-01-24,6.092873,6.168227,6.049814,6.157462,5.871284,537478
2007-01-25,6.092873,6.243580,6.049814,6.135933,5.850756,431963
2007-01-26,6.028285,6.049814,5.877577,5.920637,5.645467,1274989
2007-01-29,5.920637,5.920637,5.716106,5.726870,5.460705,1925963
2007-01-30,5.683811,5.877577,5.673046,5.834518,5.563349,1934361
2007-01-31,5.834518,6.049814,5.726870,5.963696,5.686524,1007288
2007-02-01,6.049814,6.049814,5.748400,5.769929,5.501762,1087986
2007-02-02,5.856048,5.856048,5.759165,5.823753,5.553085,537074
2007-02-05,5.737635,5.834518,5.716106,5.759165,5.491499,414777
2007-02-06,5.823753,5.899107,5.748400,5.888342,5.614672,529220
2007-02-07,5.856048,6.049814,5.834518,5.856048,5.583879,1485518
2007-02-08,5.812989,6.049814,5.812989,6.049814,5.768640,771031
2007-02-09,6.135933,6.717231,6.135933,6.674172,6.363979,4123343
2007-02-12,6.674172,7.438473,6.674172,7.309295,6.969584,3432
2007-02-13,7.427708,7.427708,6.867939,7.104764,6.774559,5845443
2007-02-14,7.104764,7.384649,7.093999,7.277001,6.938791,1795849
2007-02-15,7.363119,7.363119,7.104764,7.147823,6.815617,1903041
2007-02-16,7.147823,7.384649,7.147823,7.341590,7.000378,1223897
2007-02-21,7.341590,7.761417,7.320060,7.707593,7.349371,3778116
2007-02-22,7.707593,7.750652,7.535356,7.535356,7.185138,3163088
2007-02-23,7.513826,7.535356,7.147823,7.147823,6.815617,3437130
2007-02-26,7.169353,7.320060,7.147823,7.320060,6.979849,2805
2007-02-27,7.223177,7.352354,7.147823,7.255471,6.918262,1997251
2007-02-28,6.469641,6.954057,6.243580,6.846409,6.528211,2673065
2007-03-01,6.857174,6.910998,6.803350,6.803350,6.487153,526373
2007-03-02,6.717231,6.846409,6.437347,6.523465,6.220276,1537419
2007-03-05,6.329699,6.329699,6.039049,6.114403,5.830226,3548604
2007-03-06,6.039049,6.308169,5.931401,6.135933,5.850756,2972653
2007-03-07,6.297404,6.415817,6.135933,6.135933,5.850756,1635442
2007-03-08,6.189756,6.232816,6.039049,6.157462,5.871284,3506801
2007-03-09,6.211286,6.588054,6.211286,6.275875,5.984194,1137160
2007-03-12,6.674172,6.814115,6.523465,6.674172,6.363979,1028816
2007-03-13,6.867939,6.889468,6.738761,6.792585,6.476890,1142613
2007-03-14,6.781820,6.781820,6.458876,6.609583,6.302392,1950803
2007-03-15,6.674172,6.846409,6.566524,6.792585,6.476890,2647519
2007-03-16,6.749526,7.201647,6.749526,7.147823,6.815617,2575738
2007-03-19,7.212412,7.772181,7.212412,7.750652,7.390429,8469738
2007-03-20,7.772181,8.073596,7.772181,7.965948,7.595718,6061425
2007-03-21,7.965948,7.965948,7.513826,7.696828,7.339106,5072089
2007-03-22,8.073596,8.159714,7.815240,7.858300,7.493073,3223470
2007-03-23,7.976712,7.976712,7.847535,7.912124,7.544396,1973219
2007-03-26,7.944418,8.504187,7.944418,8.407304,8.016562,9630931
2007-03-27,8.396539,8.396539,8.256597,8.310421,7.924181,3569506
2007-03-28,8.288891,8.310421,8.245832,8.288891,7.903651,5218399
2007-03-29,8.310421,8.375010,8.310421,8.342715,7.954976,3722783
2007-03-30,8.331951,8.342715,8.116655,8.310421,7.924181,3016778
2007-04-02,8.299656,8.450363,8.299656,8.375010,7.985767,3352716
2007-04-03,8.353480,8.396539,8.299656,8.353480,7.965240,4731051
2007-04-04,8.364245,8.396539,8.235067,8.245832,7.862594,3140974
2007-04-10,8.256597,8.697954,8.245832,8.676424,8.273175,4657720
2007-04-11,8.719483,8.827131,8.708718,8.730248,8.324497,1740441
2007-04-12,8.730248,8.730248,8.590306,8.633365,8.232115,824446
2007-04-13,8.633365,8.719483,8.579541,8.633365,8.232115,1672117
2007-04-16,8.848661,9.074721,8.848661,9.063957,8.642695,3440966
2007-04-17,9.150075,9.150075,8.622600,8.827131,8.416877,2203102
2007-04-18,8.827131,8.827131,8.439599,8.644130,8.242381,2426892
2007-04-19,8.644130,8.644130,8.407304,8.450363,8.057619,1446845
2007-04-20,8.611835,8.870190,8.558011,8.773307,8.365553,952177
2007-04-23,8.880955,9.096251,8.773307,9.063957,8.642695,2432243
2007-04-24,9.063957,9.107016,8.848661,9.074721,8.652960,1911323
2007-04-25,9.042427,9.580667,8.934779,9.580667,9.135391,1598966
2007-04-26,9.473019,10.011259,9.473019,9.903611,9.443325,3286161
2007-04-27,9.903611,10.743265,9.483784,10.301908,9.823110,2664834
2007-04-30,10.291143,10.764794,10.118907,10.452615,9.966813,1690696
2007-05-02,10.452615,10.764794,10.334202,10.721735,10.223426,2457083
2007-05-03,10.743265,11.292269,10.700205,10.764794,10.264483,2928829
2007-05-04,10.775559,11.087738,10.549498,10.775559,10.274748,2331270
2007-05-07,10.764794,10.893972,9.677550,9.839022,9.381736,14036496
2007-05-08,9.795963,10.043553,9.795963,9.860551,9.485289,3732073
2007-05-09,10.011259,10.011259,9.386901,9.494548,9.133214,1402720
2007-05-10,9.516078,10.011259,9.516078,9.946670,9.568130,2214747
2007-05-11,9.882081,9.914375,9.656020,9.656020,9.288542,1647500
2007-05-14,9.752904,9.946670,9.688315,9.795963,9.423160,2401346
2007-05-15,9.871316,10.011259,9.795963,9.968199,9.588839,1446845
2007-05-16,9.968199,10.291143,9.968199,10.140436,9.754523,2025119
2007-05-17,10.205025,10.463380,10.140436,10.441850,10.044465,3033336
2007-05-18,10.441850,10.441850,10.032788,10.118907,9.733813,2083179
2007-05-21,10.118907,10.118907,9.763668,9.882081,9.505999,4099009
2007-05-22,9.903611,10.108142,9.882081,10.011259,9.630261,1830039
2007-05-23,10.043553,10.657146,10.043553,10.538734,10.137661,7479009
2007-05-25,10.409556,10.409556,9.989729,10.291143,9.899494,3287517
2007-05-28,10.441850,10.506439,10.258849,10.344967,9.951268,26861817
2007-05-29,10.312673,10.334202,9.860551,10.161966,9.775232,1609412
2007-05-30,9.817492,10.011259,9.516078,10.011259,9.630261,2765045
2007-05-31,10.011259,10.334202,9.795963,10.183495,9.795942,3281298
2007-06-01,10.226555,10.657146,10.194260,10.226555,9.837363,2669934
2007-06-04,10.205025,10.205025,9.860551,9.925140,9.547420,5036445
2007-06-05,9.925140,10.032788,9.580667,9.634491,9.267831,1892743
2007-06-06,9.688315,9.688315,9.429960,9.473019,9.112505,3248208
2007-06-07,9.419195,9.419195,9.053192,9.225429,8.874337,2020475
2007-06-08,9.150075,9.677550,9.150075,9.677550,9.309252,2113370
2007-06-11,9.688315,10.226555,9.677550,10.194260,9.806295,1658183
2007-06-12,10.226555,10.226555,9.354606,9.569902,9.205701,2394379
2007-06-13,null,null,null,null,null,null
2007-06-14,9.096251,9.214664,8.719483,8.719483,8.387648,8546377
2007-06-15,8.611835,8.697954,8.224303,8.493423,8.170189,15938483
2007-06-18,10.000000,10.263157,10.000000,10.039473,9.657400,5616069
2007-06-20,9.605263,10.657894,9.605263,10.447368,10.049771,10441617
2007-06-21,10.578947,11.263157,10.578947,11.184210,10.758573,11553998
2007-06-22,11.447368,12.000000,11.394736,11.605263,11.163602,15203138
2007-06-25,11.460526,11.750000,11.460526,11.710526,11.264858,6441760
2007-06-26,11.736842,11.736842,11.144736,11.184210,10.758573,3338300
2007-06-27,11.263157,11.802631,11.157894,11.157894,10.733257,3471300
2007-06-28,11.552631,11.842105,11.539473,11.828947,11.378773,4021638
2007-06-29,11.802631,11.842105,11.526315,11.842105,11.391431,3005800
2007-07-03,11.828947,11.828947,11.342105,11.631578,11.188916,2251963
2007-07-04,11.631578,11.631578,11.236842,11.342105,10.910458,2825300
2007-07-05,11.315789,11.684210,11.289473,11.328947,10.897802,1179900
2007-07-06,11.368421,11.526315,11.223684,11.526315,11.087658,2161538
2007-07-09,11.315789,11.763157,11.315789,11.631578,11.188916,2773338
2007-07-10,11.736842,11.736842,11.526315,11.592105,11.150946,2437038
2007-07-11,11.526315,11.618421,11.500000,11.565789,11.125631,1031700
2007-07-12,11.539473,11.539473,11.131578,11.131578,10.707944,1612108
2007-07-13,11.184210,11.302631,11.000000,11.052631,10.632003,2421838
2007-07-16,11.210526,11.447368,10.947368,11.052631,10.632003,1778400
2007-07-17,11.078947,11.078947,10.526315,10.855263,10.442145,1366434
2007-07-18,11.394736,11.710526,11.171052,11.500000,11.062346,8230800
2007-07-19,11.500000,11.526315,11.447368,11.447368,11.011717,2728400
2007-07-20,11.539473,12.368421,11.526315,12.368421,11.897716,3807600
2007-07-23,12.894736,13.736842,12.736842,13.618421,13.100145,5345384
2007-07-24,13.605263,13.973684,13.592105,13.842105,13.315317,2113301
2007-07-25,13.921052,15.000000,13.157894,14.986842,14.416489,2640460
2007-07-26,15.000000,15.000000,13.881578,14.736842,14.176003,2109000
2007-07-27,14.171052,14.592105,13.973684,14.302631,13.758319,2316100
2007-07-30,14.078947,14.855263,13.289473,13.947368,13.416574,1440200
2007-07-31,13.947368,15.000000,13.947368,14.947368,14.378516,1856216
2007-08-01,15.000000,15.000000,14.473684,14.710526,14.150688,2103300
2007-08-02,14.973684,15.000000,14.223684,14.500000,13.948174,1626400
2007-08-03,14.473684,14.605263,14.105263,14.289473,13.745659,1280600
2007-08-06,14.289473,14.289473,13.473684,13.526315,13.011545,2608700
2007-08-07,13.552631,14.460526,13.184210,13.815789,13.290003,2281900
2007-08-08,13.815789,14.328947,13.684210,13.815789,13.290003,1159000
2007-08-09,13.868421,13.881578,13.184210,13.184210,12.682458,2324938
2007-08-10,13.157894,13.526315,12.828947,12.894736,12.404002,1148352
2007-08-13,12.868421,13.460526,12.368421,12.894736,12.404002,1846800
2007-08-14,12.907894,13.526315,12.894736,13.342105,12.834345,1020300
2007-08-15,13.157894,13.368421,12.894736,13.092105,12.593860,1056400
2007-08-16,12.828947,12.828947,11.947368,12.368421,11.897716,1246400
2007-08-17,11.868421,12.118421,11.052631,11.315789,10.885144,3024800
2007-08-20,12.381578,13.052631,11.973684,12.368421,11.897716,1720408
2007-08-21,12.368421,13.565789,12.368421,13.368421,12.859658,5576443
2007-08-22,13.802631,13.947368,12.894736,13.092105,12.593860,1151400
2007-08-23,13.421052,13.710526,13.236842,13.671052,13.150773,3084262
2007-08-24,13.986842,14.184210,13.171052,13.500000,12.986231,755208
2007-08-27,13.421052,14.486842,13.421052,14.210526,13.669718,1750808
2007-08-28,14.460526,14.500000,13.947368,13.947368,13.416574,2331300
2007-08-29,13.868421,14.473684,13.473684,14.355263,13.808945,843600
2007-08-30,14.592105,14.842105,14.368421,14.368421,13.821603,1580811
2007-08-31,15.263157,15.263157,14.552631,14.828947,14.264602,4921000
2007-09-03,14.894736,14.894736,14.210526,14.736842,14.176003,1955347
2007-09-04,14.868421,15.118421,14.210526,14.605263,14.049431,2160300
2007-09-05,14.723684,14.723684,14.000000,14.210526,13.669718,3401000
2007-09-06,14.210526,14.486842,13.736842,14.473684,13.922859,1508600
2007-09-07,14.473684,14.657894,14.171052,14.421052,13.872231,1759400
2007-09-10,14.236842,14.236842,13.618421,14.000000,13.467204,1702780
2007-09-11,14.000000,14.236842,13.973684,14.210526,13.669718,1827800
2007-09-12,14.210526,14.315789,14.157894,14.250000,13.707687,6306100
2007-09-13,14.250000,14.250000,13.710526,13.710526,13.188745,936285
2007-09-14,13.907894,14.210526,13.868421,13.947368,13.416574,3991314
2007-09-17,14.000000,14.197368,13.368421,13.421052,12.910287,796100
2007-09-18,13.421052,13.828947,13.421052,13.500000,12.986231,670700
2007-09-19,13.763157,14.184210,13.671052,13.947368,13.416574,3571338
2007-09-20,13.947368,14.039473,13.684210,13.947368,13.416574,2373677
2007-09-21,13.986842,14.144736,13.842105,14.052631,13.517832,1027900
2007-09-24,14.315789,14.723684,14.157894,14.605263,14.049431,1793600
2007-09-25,14.605263,16.315788,14.552631,16.315788,15.694857,2460500
2007-09-27,16.302631,16.315788,15.263157,15.710526,15.112630,4287555
2007-09-28,15.763157,15.763157,15.263157,15.263157,14.682286,1698600
2007-10-02,15.184210,16.157894,15.184210,15.236842,14.656975,1979632
2007-10-03,15.289473,16.315788,15.289473,16.197369,15.580945,2587997
2007-10-04,16.026316,17.631578,16.000000,17.105263,16.454287,3404138
2007-10-05,17.368422,17.631578,17.368422,17.578947,16.909945,2317696
2007-10-08,17.578947,19.342106,17.578947,19.052631,18.327545,3902748
2007-10-09,18.842106,18.894735,17.776316,18.263157,17.568117,3062800
2007-10-10,18.289473,18.421053,17.881578,18.157894,17.466860,3239500
2007-10-11,18.421053,19.421053,18.289473,18.763157,18.049089,4976347
2007-10-12,18.947369,20.447369,17.960526,18.684210,17.973145,4715040
2007-10-15,17.894735,19.118422,17.894735,18.289473,17.593430,5928000
2007-10-16,18.684210,19.842106,18.289473,18.973684,18.251602,4212300
2007-10-17,19.210526,19.210526,18.276316,18.473684,17.770630,4622700
2007-10-18,18.473684,18.868422,18.421053,18.657894,17.947830,1227400
2007-10-22,18.368422,18.368422,17.789473,18.105263,17.416229,2362608
2007-10-23,17.960526,19.342106,17.131578,17.447369,16.783377,2775900
2007-10-24,17.421053,18.039473,17.421053,17.763157,17.087147,2040432
2007-10-25,17.934210,18.815788,17.934210,18.421053,17.720005,1383200
2007-10-26,18.289473,18.421053,18.026316,18.421053,17.720005,693500
2007-10-29,18.421053,18.947369,17.907894,18.026316,17.340288,837900
2007-10-30,19.000000,19.000000,18.539473,18.802631,18.087059,1793847
2007-10-31,19.210526,19.210526,18.802631,19.184210,18.454117,2031274
2007-11-01,19.157894,19.197369,18.644735,18.684210,17.973145,1025745
2007-11-02,18.815788,18.815788,17.947369,18.157894,17.466860,2477600
2007-11-05,18.315788,18.684210,17.657894,17.736841,17.061829,2156306
2007-11-06,17.684210,17.684210,17.368422,17.486841,16.821346,3828500
2007-11-07,17.486841,17.684210,16.710526,16.973684,16.327719,4909847
2007-11-08,16.973684,16.973684,15.210526,15.526315,14.935431,7188387
2007-11-09,15.000000,15.802631,15.000000,15.736842,15.137947,8694400
2007-11-12,15.447368,15.447368,14.092105,14.210526,13.669718,3959600
2007-11-13,14.276315,15.000000,13.171052,13.723684,13.201403,6230100
2007-11-14,14.473684,14.736842,14.355263,14.473684,13.922859,6779580
2007-11-15,14.565789,15.578947,14.565789,14.828947,14.264602,7991400
2007-11-16,14.868421,14.921052,14.697368,14.763157,14.201317,1535200
2007-11-19,14.776315,15.118421,14.776315,14.973684,14.403832,1786000
2007-11-20,14.736842,15.723684,14.736842,15.131578,14.555717,1556100
2007-11-21,14.934210,15.526315,14.934210,15.157894,14.581031,2129900
2007-11-22,14.815789,15.394736,14.710526,15.223684,14.644318,3923880
2007-11-23,15.394736,17.500000,15.394736,16.973684,16.327719,2591600
2007-11-26,16.973684,18.684210,16.973684,17.342106,16.682119,5424500
2007-11-27,17.999210,17.999210,16.315788,16.342106,15.720178,4290777
2007-11-28,16.394735,16.815788,15.789473,15.960526,15.353119,1571300
2007-11-29,16.315788,16.973684,16.065788,16.434210,15.808773,3375920
2007-11-30,16.842106,16.842106,15.631578,15.657894,15.062003,3486427
2007-12-03,15.921052,16.013157,15.263157,15.421052,14.834174,4052616
2007-12-04,15.263157,15.263157,13.815789,13.934210,13.403916,17527416
2007-12-05,13.921052,14.684210,13.921052,14.473684,13.922859,7029388
2007-12-06,14.526315,14.605263,13.973684,14.263157,13.720345,9652000
2007-12-07,14.184210,14.302631,13.631578,13.947368,13.416574,5506975
2007-12-10,13.736842,13.776315,12.684210,12.710526,12.226803,11187139
2007-12-11,12.710526,13.000000,11.947368,12.986842,12.492600,14238600
2007-12-12,12.763157,12.763157,11.986842,12.631578,12.150858,14755400
2007-12-13,12.526315,13.289473,12.105263,12.789473,12.302744,9824140
2007-12-14,12.513157,12.736842,12.157894,12.736842,12.252117,4677800
2007-12-17,12.394736,13.118421,12.328947,12.526315,12.049602,1486636
2007-12-18,12.236842,12.539473,12.236842,12.500000,12.024287,2050100
2007-12-19,12.368421,12.776315,12.368421,12.776315,12.290089,1919000
2007-12-20,12.763157,12.763157,12.315789,12.381578,11.910374,2601100
2007-12-21,12.394736,13.105263,12.315789,13.052631,12.555888,5973600
2007-12-24,13.157894,13.815789,13.065789,13.605263,13.087488,4423580
2007-12-27,12.684736,13.684210,12.631578,13.263157,12.758401,1685300
2007-12-28,13.236842,13.421052,12.763157,13.342105,12.834345,1711900
2007-12-31,13.578947,13.578947,13.578947,13.578947,13.062174,29360145
2008-01-02,13.421052,13.736842,13.421052,13.684210,13.163431,2627700
2008-01-03,13.197368,13.276315,13.013157,13.105263,12.606516,4765200
2008-01-04,13.052631,13.223684,13.052631,13.184210,12.682458,3942500
2008-01-07,13.026315,13.828947,12.157894,13.815789,13.290003,3853200
2008-01-08,13.157894,13.750000,13.026315,13.315789,12.809031,3568200
2008-01-09,13.684210,13.684210,12.631578,13.289473,12.783715,3720200
2008-01-10,13.315789,13.394736,13.118421,13.131578,12.631830,1206120
2008-01-11,13.157894,13.368421,12.750000,12.815789,12.328058,2067941
2008-01-14,12.789473,12.828947,11.973684,12.236842,11.771144,6021100
2008-01-15,12.131578,12.907894,12.052631,12.236842,11.771144,4337605
2008-01-16,12.443684,12.443684,11.157894,11.578947,11.138288,3663200
2008-01-17,11.605263,11.710526,10.539473,11.578947,11.138288,5375100
2008-01-18,11.315789,11.315789,10.565789,10.605263,10.201658,8010039
2008-01-21,10.526315,10.789473,10.368421,10.657894,10.252287,2072900
2008-01-22,10.263157,10.289473,9.657894,9.894736,9.518173,2534033
2008-01-23,10.000000,10.526315,9.802631,10.171052,9.783974,2254555
2008-01-24,10.263157,11.592105,10.092105,11.105263,10.682631,3708800
2008-01-25,11.210526,12.210526,11.210526,11.578947,11.138288,4548600
2008-01-28,11.578947,11.578947,11.394736,11.500000,11.062346,1749900
2008-01-29,11.868421,12.342105,10.671052,10.671052,10.264943,6755275
2008-01-30,11.421052,12.052631,11.105263,11.552631,11.112974,5050960
2008-01-31,11.552631,11.828947,10.842105,11.263157,10.834517,5176360
2008-02-01,11.578947,12.605263,11.513157,12.500000,12.024287,4061455
2008-02-04,13.157894,13.157894,12.842105,13.157894,12.657145,3944400
2008-02-05,13.289473,13.552631,13.157894,13.500000,12.986231,2838600
2008-02-06,13.157894,13.289473,12.842105,12.960526,12.467289,1090600
2008-02-11,13.131578,13.421052,11.881578,11.881578,11.429401,1141900
2008-02-12,13.157894,13.947368,12.355263,12.355263,11.885057,1420820
2008-02-13,13.157894,13.157894,12.394736,12.855263,12.366032,2093218
2008-02-14,13.157894,13.157894,12.565789,13.026315,12.530572,1976000
2008-02-15,13.800000,15.000000,13.000000,13.560000,13.134727,3051400
2008-02-18,14.000000,14.040000,13.500000,13.960000,13.522180,2236300
2008-02-19,14.000000,14.000000,13.660000,13.840000,13.405944,1235500
2008-02-20,14.000000,14.000000,13.600000,13.980000,13.541552,756500
2008-02-21,14.000000,14.400000,13.980000,14.240000,13.793398,867250
2008-02-22,14.900000,15.400000,14.500000,14.900000,14.432697,2433500
2008-02-25,15.040000,16.000000,15.040000,15.300000,14.820155,2373500
2008-02-26,15.700000,15.920000,15.340000,15.400000,14.917018,2374700
2008-02-27,15.400000,15.800000,15.400000,15.600000,15.110745,2352700
2008-02-28,15.600000,15.700000,15.000000,15.460000,14.975136,1614000
2008-02-29,15.460000,15.520000,14.720000,14.760000,14.297091,1054500
2008-03-03,14.440000,14.440000,14.000000,14.200000,13.754654,2212000
2008-03-04,14.200000,14.440000,13.980000,14.280000,13.832143,1158500
2008-03-05,14.260000,14.260000,13.300000,13.540000,13.115353,1591000
2008-03-06,13.800000,13.800000,13.360000,13.560000,13.134727,1713500
2008-03-07,13.500000,14.000000,13.180000,14.000000,13.560925,1120679
2008-03-10,13.500000,14.220000,13.200000,14.120000,13.677163,1374100
2008-03-11,13.980000,14.020000,13.500000,13.860000,13.425316,1763900
2008-03-12,13.960000,14.000000,13.840000,14.000000,13.560925,1441022
2008-03-13,14.000000,14.300000,13.860000,14.100000,13.657789,1335000
2008-03-14,14.080000,14.280000,13.200000,13.800000,13.367197,1141000
2008-03-17,13.020000,13.040000,12.980000,13.020000,12.611661,1308000
2008-03-18,13.000000,13.020000,11.100000,12.000000,11.623650,1522000
2008-03-19,12.500000,13.000000,11.400000,11.800000,11.429922,1481000
2008-03-20,12.085000,13.480000,11.360000,12.620000,12.224205,3784270
2008-03-25,12.800000,14.080000,12.800000,13.900000,13.464062,2418300
2008-03-26,14.000000,14.000000,13.420000,13.420000,12.999115,391900
2008-03-27,13.420000,14.020000,13.420000,14.020000,13.580298,1312000
2008-03-28,14.000000,15.100000,13.920000,14.160000,13.715908,3439540
2008-03-31,14.000000,15.000000,14.000000,14.300000,13.851517,1311700
2008-04-01,14.000000,15.060000,13.440000,13.700000,13.270333,8711380
2008-04-02,14.480000,14.480000,13.900000,14.280000,13.832143,4203600
2008-04-03,14.100000,14.180000,13.940000,14.140000,13.696533,1182900
2008-04-07,14.140000,14.140000,13.900000,14.000000,13.560925,2705500
2008-04-08,14.000000,14.680000,14.000000,14.500000,14.045243,6953500
2008-04-09,14.400000,14.480000,14.120000,14.400000,13.948380,2994700
2008-04-10,14.400000,15.000000,14.220000,14.440000,13.987126,3115500
2008-04-11,14.500000,14.500000,12.700000,12.900000,12.495423,10043200
2008-04-14,12.800000,12.800000,11.660000,12.060000,11.681768,8903600
2008-04-15,12.060000,12.820000,12.000000,12.800000,12.398561,2708700
2008-04-16,12.380000,13.300000,12.380000,13.100000,12.689152,1508400
2008-04-17,12.600000,13.300000,12.400000,12.720000,12.321069,1405400
2008-04-18,12.800000,13.160000,12.500000,13.060000,12.650407,961600
2008-04-21,13.100000,13.460000,12.800000,13.060000,12.650407,3525799
2008-04-22,13.000000,13.000000,12.060000,12.500000,12.107968,1490924
2008-04-23,12.500000,13.000000,12.500000,12.880000,12.476052,763600
2008-04-24,13.120000,13.500000,13.120000,13.340000,12.921625,2332400
2008-04-25,13.580000,13.600000,13.240000,13.460000,13.037861,863000
2008-04-28,13.840000,13.920000,13.420000,13.500000,13.076606,665400
2008-04-29,13.700000,14.000000,13.500000,13.980000,13.541552,1410600
2008-04-30,13.980000,13.980000,13.400000,13.660000,13.231587,2569800
2008-05-02,13.980000,13.980000,13.360000,13.760000,13.328453,890200
2008-05-05,13.780000,13.780000,12.880000,12.880000,12.476052,1815901
2008-05-06,13.100000,13.100000,12.700000,12.760000,12.359815,1970300
2008-05-07,12.800000,13.040000,12.040000,12.440000,12.049850,2749400
2008-05-08,12.300000,12.780000,12.040000,12.680000,12.282323,1251500
2008-05-09,12.900000,12.900000,11.980000,12.140000,11.759261,2249500
2008-05-13,12.400000,12.620000,12.080000,12.560000,12.166087,1548400
2008-05-14,12.780000,12.780000,12.360000,12.700000,12.301698,1008600
2008-05-15,13.100000,13.280000,12.500000,12.700000,12.301698,1580920
2008-05-16,13.200000,13.300000,12.220000,12.400000,12.011105,1218700
2008-05-19,12.300000,12.720000,12.300000,12.360000,11.972359,1292800
2008-05-20,12.620000,12.760000,12.380000,12.700000,12.301698,466000
2008-05-21,12.900000,12.900000,12.220000,12.900000,12.495423,603900
2008-05-22,12.700000,12.700000,12.000000,12.320000,11.933615,560700
2008-05-23,12.600000,12.680000,12.220000,12.380000,11.991733,778500
2008-05-26,12.200000,12.300000,11.960000,12.000000,11.623650,1475900
2008-05-27,11.520000,12.240000,11.520000,12.000000,11.623650,1036456
2008-05-28,12.500000,12.500000,12.380000,12.460000,12.069224,1122200
2008-05-29,12.700000,12.700000,12.300000,12.360000,11.972359,743500
2008-05-30,12.680000,12.680000,12.340000,12.340000,11.952987,1432000
2008-06-02,12.780000,12.780000,12.200000,12.200000,11.817377,1853400
2008-06-03,12.020000,12.340000,12.000000,12.040000,11.662395,2198400
2008-06-04,12.280000,12.280000,11.900000,11.940000,11.565532,1904500
2008-06-05,12.160000,12.160000,11.500000,11.820000,11.449297,1570500
2008-06-06,12.000000,12.020000,11.720000,11.840000,11.468668,780500
2008-06-10,11.740000,11.760000,11.000000,11.240000,10.887486,1881600
2008-06-11,11.680000,11.680000,10.300000,10.680000,10.345049,4084951
2008-06-12,10.600000,10.680000,10.420000,10.500000,10.170694,2070400
2008-06-13,10.580000,10.600000,10.500000,10.560000,10.228812,2578335
2008-06-16,10.560000,11.000000,10.400000,10.840000,10.500031,3994428
2008-06-17,10.780000,10.860000,10.400000,10.480000,10.151320,2730707
2008-06-18,10.480000,10.640000,10.440000,10.540000,10.209440,2957700
2008-06-19,10.540000,10.860000,10.500000,10.680000,10.345049,4309800
2008-06-20,11.700000,11.700000,10.640000,10.900000,10.558147,4468800
2008-06-23,10.860000,10.860000,10.400000,10.540000,10.209440,946928
2008-06-24,10.600000,10.600000,10.200000,10.340000,10.015710,4048319
2008-06-25,10.340000,10.500000,10.100000,10.100000,9.783238,1393000
2008-06-26,10.320000,10.500000,10.160000,10.400000,10.073830,3206176
2008-06-27,10.020000,10.140000,10.020000,10.100000,9.783238,2388500
2008-06-30,9.900000,10.000000,9.770000,10.000000,9.686374,868702
2008-07-02,9.980000,10.100000,9.890000,9.900000,9.589511,3784576
2008-07-03,10.040000,10.040000,9.400000,9.400000,9.105194,3425500
2008-07-04,9.410000,9.700000,9.400000,9.410000,9.114879,1425700
2008-07-07,9.400000,9.600000,9.130000,9.300000,9.008329,973366
2008-07-08,9.420000,9.510000,8.470000,8.700000,8.427145,1010907
2008-07-09,9.915000,9.915000,8.600000,8.620000,8.349655,2917700
2008-07-10,8.790000,8.830000,8.580000,8.600000,8.330282,4871077
2008-07-11,8.700000,8.710000,8.600000,8.690000,8.417459,2425000
2008-07-14,8.600000,8.780000,8.300000,8.360000,8.097808,2289300
2008-07-15,8.420000,8.430000,7.950000,7.980000,7.729727,4917312
2008-07-16,7.900000,7.990000,7.620000,7.620000,7.381018,4267200
